Gene,logFC,P.Value,t,adj.P.Val,Significant
XLOC_012173,-0.5435277661899347,0.013927610159241599,-2.504098384069343,0.037285966277932944,False
LOC100506662,-0.24705325816883317,0.013933679406647432,-2.50393412816892,0.037295601359670104,False
MAN2A1,0.33336674038636094,0.013934696941926615,2.5039065962421625,0.037295601359670104,False
PART1,-0.5190385478474004,0.01393328184898453,-2.503944885561682,0.037295601359670104,False
TET1,0.34252670953246867,0.013943007381571499,2.503681804233371,0.03731473069165043,False
SIRT1,0.20584615554707675,0.013948428835591968,2.5035352221310254,0.037326125879695554,False
ABCA2,0.2353328624301927,0.013965721958907076,2.5030680017592952,0.03736928521492526,False
CRYBB2,-0.29824668706168733,0.013971066212857349,-2.5029237172063334,0.03737735002155482,False
HLTF,-0.18974743236038805,0.013970805699893967,-2.5029307494070943,0.03737735002155482,False
KLK7,-0.6969852598652615,0.013991720543630588,-2.502366554706418,0.03742948591057949,False
L1CAM,-0.28889562330357155,0.013996618286560984,-2.502234543389408,0.03743946590785261,False
XLOC_005388,0.49114118742370105,0.014000955370426497,2.5021176783543546,0.0374479446626048,False
XLOC_l2_015697,-0.3269837109886353,0.014011659624945928,-2.501829385305542,0.03747345066846731,False
LYSMD3,-0.41133324429220774,0.014017229089474397,-2.501679463387176,0.03748522083947472,False
C2orf63,0.1878887614464304,0.014020936847713482,2.501579685502189,0.03749201084226461,False
RSPO4,-0.4885961777386365,0.01402584089491471,-2.501447751114569,0.037501998325459564,False
XLOC_001429,0.5071581245146097,0.014032208453598309,2.50127650530946,0.03751589692402982,False
OR5D18,0.5474210243019484,0.014040164901955435,2.50106262657736,0.037534040837894196,False
THBS1,0.3859478397532463,0.01404613523942318,2.500902208170118,0.037546872634005135,False
GAS2L2,-0.4131070984074672,0.014048755005661037,-2.5008318363401143,0.03755074659070206,False
TKTL1,0.2589108978652588,0.014050953456167588,2.5007727909142914,0.03755349386602151,False
OR10G2,-0.31202977548863586,0.014052800632342802,-2.5007231863251227,0.03755530192315537,False
XLOC_006839,0.627032342428572,0.014054115127500103,2.5006878900603047,0.037555686238251,False
WBP1,-0.3008831056412351,0.014059197063554695,-2.50055145989587,0.0375661370813622,False
FOXC1,-0.4622883624090921,0.014067933092434521,-2.500317034832454,0.03758634909680182,False
XLOC_008802,0.49849360493668815,0.014074389070854513,2.5001438770929005,0.037600466471769886,False
