Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),1/83,0.3757774696582015,0.4409375901457046,0,0,2.156467770034843,2.1106603982585272,HSPA1A
GO_Biological_Process_2023,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),1/83,0.3757774696582015,0.4409375901457046,0,0,2.156467770034843,2.1106603982585272,TLR2
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),2/231,0.3759212935942869,0.4409375901457046,0,0,1.5467170226995557,1.513270014226885,SRGN;DLX1
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),1/84,0.3793190181113705,0.4443451355018912,0,0,2.1303786574870918,2.0651415450573505,CD44
GO_Biological_Process_2023,Macromolecule Catabolic Process (GO:0009057),1/85,0.3828406502370928,0.4450029207652806,0,0,2.1049107142857144,2.0210014654173967,RNASE2
GO_Biological_Process_2023,mRNA Metabolic Process (GO:0016071),1/85,0.3828406502370928,0.4450029207652806,0,0,2.1049107142857144,2.0210014654173967,HSPA1A
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),1/85,0.3828406502370928,0.4450029207652806,0,0,2.1049107142857144,2.0210014654173967,NUPR1
GO_Biological_Process_2023,Epidermis Development (GO:0008544),1/85,0.3828406502370928,0.4450029207652806,0,0,2.1049107142857144,2.0210014654173967,EMP1
GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),1/85,0.3828406502370928,0.4450029207652806,0,0,2.1049107142857144,2.0210014654173967,NELL1
GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),1/85,0.3828406502370928,0.4450029207652806,0,0,2.1049107142857144,2.0210014654173967,NELL1
GO_Biological_Process_2023,Exocytosis (GO:0006887),1/86,0.3863424770334258,0.4484953851790862,0,0,2.080042016806723,1.9781845571969965,SNAP25
GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),1/87,0.3898246089065554,0.4513758629444326,0,0,2.0557516611295683,1.9366380420805769,SNAP25
GO_Biological_Process_2023,Glucose Homeostasis (GO:0042593),1/87,0.3898246089065554,0.4513758629444326,0,0,2.0557516611295683,1.9366380420805769,CARTPT
GO_Biological_Process_2023,Negative Regulation Of Neuron Death (GO:1901215),1/88,0.3932871556549472,0.4542189685028968,0,0,2.0320197044334973,1.8963117926523263,BDNF
